brand,name,price,event,img_url
GS25,스마일)빠스틱치킨맛50G,2000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809909840463_001.jpg
GS25,밀크클래식)오꼬시흑설탕맛66G,1800,1+1,https://image.woodongs.com/imgsvr/item/GD_8809560522258_001.jpg
GS25,BBQ마시멜로오징어모양40G,1800,1+1,https://image.woodongs.com/imgsvr/item/GD_6976541220013_001.jpg
GS25,하림)더미식제육볶음양념140G,3500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809778496693_002.jpg
GS25,미스티)콜라푸쉬팝15G,1500,1+1,https://image.woodongs.com/imgsvr/item/GD_52071034_001.jpg
GS25,흥선)워헤즈아토믹피즈42G,3500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809841062787_002.jpg
GS25,하늘처럼)무화과블랙베이글칩60G,2800,1+1,https://image.woodongs.com/imgsvr/item/GD_8809247976275_001.jpg
GS25,CJ)바삭팝콘스팸맛55G,1900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801392158940_001.jpg
GS25,Y(P)육즙팡팡정통프랑크100G,2600,2+1,https://image.woodongs.com/imgsvr/item/GD_8809038475437_002.jpg
GS25,CJ)바삭팝콘허브솔트맛55G,1900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801392158964_001.jpg
GS25,만전)명란김자반40G[D2],2400,1+1,https://image.woodongs.com/imgsvr/item/GD_8802241902318_001.jpg
GS25,미스티)제로콜라푸쉬팝15G,1500,1+1,https://image.woodongs.com/imgsvr/item/GD_52071041_001.jpg
GS25,훼밀리)구슬라볶이(오리지날),3900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809418081845_001.jpg
GS25,피치)구퍼즈피클모양구미18G,1000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809971932134_001.jpg
GS25,미스티)산리오롤업젤리40G,1500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809788013224_001.jpg
GS25,서주)제로백젤리42G,2000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809592641941_001.jpg
GS25,아이비)짱구립스틱캔디5G,2000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809930530098_003.jpg
GS25,바이오)부각믹스100G[D2],5900,1+1,https://image.woodongs.com/imgsvr/item/GD_8800244142977_001.jpg
GS25,훼밀리)유기농올리브유8G[D2],1000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809234904618_001.jpg
GS25,미성)헌트토마토페이스트340G,9000,1+1,https://image.woodongs.com/imgsvr/item/GD_027000388112_001.jpg
GS25,피스터블)밀크초콜릿60G,8000,1+1,https://image.woodongs.com/imgsvr/item/GD_850027880129_002.jpg
GS25,동서)맥스웰하우스라떼500ML,2900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801037093766_004.jpg
GS25,동서)맥스웰하우스블랙500ML,2900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801037093742_004.jpg
GS25,동서)맥스웰하우스헤이즐넛500ML,2900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801037096446_003.jpg
GS25,넷플릭스)에너지레몬라임500ML,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809495079131_002.jpg
GS25,넷플릭스)에너지오렌지망고500ML,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8809495079148_002.jpg
GS25,넷플릭스)에너지패션후르츠500ML,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8801147126125_001.jpg
GS25,코카)닥터페퍼500ML,2200,2+1,https://image.woodongs.com/imgsvr/item/GD_8801094052607_002.jpg
GS25,코카)암바사제로500ML,2200,2+1,https://image.woodongs.com/imgsvr/item/GD_8801094000431_001.jpg
GS25,에비앙생수500ML,2200,2+1,https://image.woodongs.com/imgsvr/item/GD_3068320024400_401.jpg
GS25,롯데)오트몬드프로틴커피250ML,2900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801056911799_001.jpg
GS25,광동)V라인슬림핏150ML,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8806002026039_001.jpg
GS25,녹차원)제로슈가쌍화차(원컵),1800,2+1,https://image.woodongs.com/imgsvr/item/GD_8801767341199_002.jpg
GS25,녹차원)제로슈가율무차(원컵),1800,2+1,https://image.woodongs.com/imgsvr/item/GD_8801767341182_002.jpg
GS25,바프)와삭콘치킨맛땅콩30G,1500,2+1,https://image.woodongs.com/imgsvr/item/GD_8800279453291_001.jpg
GS25,바이오)오징어카츠청양마요40G,6300,2+1,https://image.woodongs.com/imgsvr/item/GD_8800244144155_001.jpg
GS25,몽뜨)설곤약마라탕맛30G,1200,1+1,https://image.woodongs.com/imgsvr/item/GD_6940434621065_001.jpg
GS25,고운벗)복주머니골든초콜릿30GD2,3000,1+1,https://image.woodongs.com/imgsvr/item/GD_8809943280829_001.jpg
GS25,깨끗한나라)쿨링타올레몬그라스,1500,2+1,https://image.woodongs.com/imgsvr/item/GD_8801260610945_002.jpg
GS25,일신)바주카츄바사우어애플14G,1200,1+1,https://image.woodongs.com/imgsvr/item/GD_5011053026232_001.jpg
GS25,스위트조이)주토피아구슬젤리60G,5800,1+1,https://image.woodongs.com/imgsvr/item/GD_8809402811342_002.jpg
