brand,name,price,event,img_url
emart24,천지개벽)병100ml(NEW),5000,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809329050541.JPG
emart24,HK)새싹보리펫500ml,2500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809422041125.JPG
emart24,HK)헛개수EX펫500ml,3000,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809422041729.JPG
emart24,HK)티로그청귤아이스티제로펫500ml,2500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809422044430.JPG
emart24,HK)티로그복숭아아이스티제로펫500ml,2500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809422044447.JPG
emart24,HK)티로그애플청포도아이스티제로펫500ml,2500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809422045925.JPG
emart24,HK)티로그자두아이스티제로펫500ml,2500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809422045932.JPG
emart24,HK)컨디션스파클링자몽제로병100ml,5000,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809422046045.JPG
emart24,HK)새싹보리블랙펫500ml,2500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809422046106.JPG
emart24,HK)컨디션제로스파클링메론소다병100ml,5000,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809422046762.JPG
emart24,HK)티로그망고수박아이스티제로펫500ml,2500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809422046991.JPG
emart24,코아)캐치티니핑워터젤리복숭아110ml,1800,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809456260646.JPG
emart24,코아)캐치티니핑하루키즈포도100ml,1800,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809456260783.JPG
emart24,코아)캐치티니핑하루키즈소다100ml,1800,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809456260806.JPG
emart24,링티)제로복숭아펫500ml,2900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809626920295.JPG
emart24,링티)레몬라이트제로펫500ml,3200,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809626921407.JPG
emart24,링티)리커버리기어샤인머스켓라임펫500ml,2900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809799270500.JPG
emart24,링티)리커버리기어자몽오렌지펫500ml,2900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809799270531.JPG
emart24,동원)양반유자제로펫500ml,2200,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809848280085.JPG
emart24,동원)양반누룽지펫500ml,2200,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8809848280412.JPG
emart24,말차310)통딸기말차모찌70g(냉동),2900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8800244010559.JPG
emart24,자망요)자망요크림모찌60g(냉동),2900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8800244010689.JPG
emart24,CJ)맥스봉치즈50g,2200,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007021652.JPG
emart24,CJ)동치미냉면육수300g,2500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007033686.JPG
emart24,CJ)백설햄숯불갈비후랑크120g,3700,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007034980.JPG
emart24,CJ)전통냉면사리150g,2500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007071497.JPG
emart24,CJ)맥스봉청양고추후랑크80g,2700,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007348308.JPG
emart24,CJ)맥스봉치즈70g,2600,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007358499.JPG
emart24,CJ)맥스봉빅소시지150g,3900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007403793.JPG
emart24,CJ)맥스봉구운마늘후랑크80g,2700,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007618807.JPG
emart24,CJ)맥스봉오리지널50g,2200,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007849126.JPG
emart24,CJ)닭가슴살직화스테이크100g,4500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007880402.JPG
emart24,CJ)닭가슴살소시지핫바80g,2900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007899985.JPG
emart24,CJ)닭가슴살청양고추핫바80g,2900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007951805.JPG
emart24,CJ)닭가슴살샐러드톡톡96g,4500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801007966878.JPG
emart24,오뚜기)오늘의만두300g,6400,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801045055046.JPG
emart24,오뚜기)순후추찐만두180g,4900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801045196329.JPG
emart24,오뚜기)UNO페퍼로니피자180g,6500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801045435169.JPG
emart24,오뚜기)UNO콤비네이션피자195g,6500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801045751238.JPG
emart24,오뚜기)참깨찐만두180g,4900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801045902340.JPG
emart24,동원)개성고기한입쏙만두168g,4900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047307808.JPG
emart24,동원)개성김치한입쏙만두168g,4900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047307907.JPG
emart24,동원)딤섬샤오롱바오168g,4900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047317302.JPG
emart24,동원)리얼관자크랩스오리지널72g,4900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047513599.JPG
emart24,동원)리얼관자크랩스버터72g,4900,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047513605.JPG
emart24,동원)어단백프로틴바두부70g,3500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047521006.JPG
emart24,동원)어단백프로틴바닭가슴살70g,3500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047521013.JPG
emart24,동원)그릴리직화닭가슴살스테이크100g,4500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801047569800.JPG
emart24,사조)스노우크랩킹140g,5500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801066055438.JPG
emart24,사조)스노우크랩킹버터갈릭140g,5500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801066055445.JPG
emart24,사조)구운마늘맛후랑크65g,2400,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801066065451.JPG
emart24,사조)구운고추맛후랑크65g,2400,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801066065468.JPG
emart24,사조)쫄깃탱탱어묵바70g,3300,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801066065901.JPG
emart24,사조)화끈매콤어묵바70g,3300,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801066065918.JPG
emart24,탕화쿵푸)마라직화구이65g,2400,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801074010269.JPG
emart24,진주햄)천하장사28g,1500,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801077285701.JPG
emart24,진주햄)천하장사콰트로치즈70g,2800,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801077384800.JPG
emart24,롯데)롯데햄프랑크90g,3200,1 + 1,https://msave.emart24.co.kr/cmsbo/upload/nHq/plu_image/500x500/8801123002177.JPG
